id,purchaseOrderNumber,companyId,userId,orderType,trackingNumber,dateReceived,shippedVia,comment,createdAt,updatedAt
7410,EO-10487,2502,8,,,2024-02-16T12:18:21.678,,,2024-02-16T12:18:21.678,2024-02-16T12:18:21.678
7413,EO-10513,2512,8,,,2024-02-16T12:56:39.772,,,2024-02-16T12:56:39.772,2024-02-16T12:56:39.772
7414,EO-10488,2498,8,,,2024-02-16T13:05:17.326,,,2024-02-16T13:05:17.326,2024-02-16T13:05:17.326
7415,EO-10506,2513,8,,,2024-02-16T13:13:27.870,,,2024-02-16T13:13:27.870,2024-02-16T13:13:27.870
7416,EO-10519,2514,8,,,2024-02-19T11:42:39.532,,,2024-02-19T11:42:39.532,2024-02-19T11:42:39.532
7418,EO-10534,2515,8,,,2024-02-19T12:15:26.657,,,2024-02-19T12:15:26.657,2024-02-19T12:15:26.657
7419,EO-10505,2516,8,,,2024-02-19T12:17:17.647,,,2024-02-19T12:17:17.647,2024-02-19T12:17:17.647
7420,EO-10512,2517,8,,,2024-02-19T12:19:34.727,,,2024-02-19T12:19:34.727,2024-02-19T12:19:34.727
7421,EO-10521,2518,8,,,2024-02-19T12:19:53.111,,,2024-02-19T12:19:53.111,2024-02-19T12:19:53.111
7422,EO-10503,2498,8,,,2024-02-19T12:26:37.709,,No Controllers,2024-02-19T12:26:37.709,2024-02-19T12:26:37.709
7424,EO-10525,452,8,,,2024-02-19T14:08:25.030,,,2024-02-19T14:08:25.030,2024-02-19T14:08:25.030
7429,EO-10516,2519,8,,,2024-02-19T16:29:49.467,,,2024-02-19T16:29:49.467,2024-02-19T16:29:49.467
7432,EO-10507,1513,8,,,2024-02-19T16:32:50.573,,,2024-02-19T16:32:50.573,2024-02-19T16:32:50.573
7434,EO-10528,2520,8,,,2024-02-19T16:52:32.757,,,2024-02-19T16:52:32.757,2024-02-19T16:52:32.757
7436,Return-5257617037,1599,10,,,2024-02-19T17:20:12.160,,"DAMAGED CHASSIS, BROKEN HANDLE",2024-02-19T17:20:12.160,2024-02-19T17:20:12.160
7441,Eo-10518,2521,8,,,2024-02-19T17:26:48.301,,,2024-02-19T17:26:48.301,2024-02-19T17:26:48.301
7446,EO-10520,2522,8,,,2024-02-19T17:38:23.376,,,2024-02-19T17:38:23.376,2024-02-19T17:38:23.376
7450,EO-10511,2337,8,,,2024-02-20T15:04:08.566,,,2024-02-20T15:04:08.566,2024-02-20T15:04:08.566
7451,EO-10535,61,8,,,2024-02-21T10:05:16.127,,,2024-02-21T10:05:16.127,2024-02-21T10:05:16.127
7453,Eo-10502,1876,8,,,2024-02-21T10:35:29.107,,,2024-02-21T10:35:29.107,2024-02-21T10:35:29.107
7454,EO-10475,2523,8,,,2024-02-21T11:48:27.771,,,2024-02-21T11:48:27.771,2024-02-21T11:48:27.771
7456,EO-10526,2524,8,,,2024-02-21T16:51:03.651,,,2024-02-21T16:51:03.651,2024-02-21T16:51:03.651
7458,EO-10530,2525,10,,,2024-02-21T17:01:59.088,,,2024-02-21T17:01:59.088,2024-02-21T17:01:59.088
7460,EO-10531,2526,10,,,2024-02-21T17:53:05.572,,HAS - Rails,2024-02-21T17:53:05.572,2024-02-21T17:53:05.572
7464,EO-10536,1521,10,,,2024-02-22T11:36:32.865,,,2024-02-22T11:36:32.865,2024-02-22T11:36:32.865
7465,Eo-10526,2524,8,,,2024-02-22T12:04:38.043,,,2024-02-22T12:04:38.043,2024-02-22T12:04:38.043
7466,EO-10533,2529,10,,,2024-02-22T13:47:56.549,,GB - Bent Ports,2024-02-22T13:47:56.549,2024-02-22T13:47:56.549
7468,EO-10517,2530,10,,,2024-02-22T14:06:16.571,,Grade C,2024-02-22T14:06:16.571,2024-02-22T14:06:16.571
7471,EO-10529,2531,10,,,2024-02-23T13:05:56.178,,876127-001,2024-02-23T13:05:56.178,2024-02-23T13:05:56.178
7472,EO-10539,1450,10,,,2024-02-23T13:36:58.573,,,2024-02-23T13:36:58.573,2024-02-23T13:36:58.573
7474,EO-10510,2532,8,,,2024-02-26T12:03:52.790,,,2024-02-26T12:03:52.790,2024-02-26T12:03:52.790
7475,Eo-10494,2498,8,,,2024-02-26T12:27:37.312,,,2024-02-26T12:27:37.312,2024-02-26T12:27:37.312
7476,EO-10527,2533,8,,,2024-02-26T14:04:56.800,,,2024-02-26T14:04:56.800,2024-02-26T14:04:56.800
7478,EO-10537,91,8,,,2024-02-26T14:16:30.158,,,2024-02-26T14:16:30.158,2024-02-26T14:16:30.158
7479,EO-10532,1908,8,,,2024-02-27T10:07:33.889,,,2024-02-27T10:07:33.889,2024-02-27T10:07:33.889
7481,EO-10522,2534,8,,,2024-02-27T12:21:48.894,,,2024-02-27T12:21:48.894,2024-02-27T12:21:48.894
7485,EO-10546,2535,10,,,2024-02-27T13:55:53.377,,Grade B,2024-02-27T13:55:53.377,2024-02-27T13:55:53.377
7491,EO-10547,2536,8,,,2024-02-28T10:04:21.564,,,2024-02-28T10:04:21.564,2024-02-28T10:04:21.564
7494,EO-10545,2446,10,,,2024-02-28T11:28:28.969,,,2024-02-28T11:28:28.969,2024-02-28T11:28:28.969
7515,Eo-10541,2538,8,,,2024-02-28T13:32:38.308,,,2024-02-28T13:32:38.308,2024-02-28T13:32:38.308
7516,EO-10544,2539,8,,,2024-02-29T11:12:46.684,,Damaged,2024-02-29T11:12:46.684,2024-02-29T11:12:46.684
7519,EO-10551,2540,8,,,2024-02-29T15:05:18.541,,,2024-02-29T15:05:18.541,2024-02-29T15:05:18.541
7520,Eo-10542,2498,8,,,2024-02-29T15:09:23.829,,,2024-02-29T15:09:23.829,2024-02-29T15:09:23.829
7521,EO-10556,2541,8,,,2024-03-01T14:06:55.583,,,2024-03-01T14:06:55.583,2024-03-01T14:06:55.583
7531,EO-10540,2534,8,,,2024-03-01T16:15:22.787,,,2024-03-01T16:15:22.787,2024-03-01T16:15:22.787
7532,EO-10543,2542,8,,,2024-03-04T10:09:59.100,,,2024-03-04T10:09:59.100,2024-03-04T10:09:59.100
7541,CSR-5380343131-530,1433,8,,,2024-03-04T10:27:31.288,,,2024-03-04T10:27:31.288,2024-03-04T10:27:31.288
7542,RMA-BGM2192024-20679,2019,8,,,2024-03-05T09:48:09.887,,Damaged,2024-03-05T09:48:09.887,2024-03-05T09:48:09.887
7543,RMA-20629,249,8,,,2024-03-05T09:50:12.311,,missing part,2024-03-05T09:50:12.311,2024-03-05T09:50:12.311
7544,Eo-10563,2337,8,,,2024-03-05T11:10:09.485,,,2024-03-05T11:10:09.485,2024-03-05T11:10:09.485
7545,EO-10561,2543,8,,,2024-03-05T14:06:31.845,,,2024-03-05T14:06:31.845,2024-03-05T14:06:31.845
7561,EO-10552,1365,8,,,2024-03-05T16:55:23.271,,,2024-03-05T16:55:23.271,2024-03-05T16:55:23.271
7570,EO-10548,2545,8,,,2024-03-06T12:05:47.339,,,2024-03-06T12:05:47.339,2024-03-06T12:05:47.339
7572,EO-10559,2546,10,,,2024-03-06T13:21:08.154,,"Half-Height, missing 1x screw",2024-03-06T13:21:08.154,2024-03-06T13:21:08.154
7573,5251021405,2547,10,,,2024-03-06T13:43:10.195,,Accidentally Ordered,2024-03-06T13:43:10.195,2024-03-06T13:43:10.195
7577,EO-10553,1457,10,,,2024-03-06T16:42:39.218,,,2024-03-06T16:42:39.218,2024-03-06T16:42:39.218
7589,Eo-10564,2549,8,,,2024-03-07T11:29:13.945,,,2024-03-07T11:29:13.945,2024-03-07T11:29:13.945
7590,Eo-10558,1614,8,,,2024-03-07T11:29:56.979,,,2024-03-07T11:29:56.979,2024-03-07T11:29:56.979
7591,RMA-20728,61,8,,,2024-03-07T11:34:12.369,,Bent Corner,2024-03-07T11:34:12.369,2024-03-07T11:34:12.369
7598,EO-10538,2550,10,,,2024-03-07T12:58:12.921,,,2024-03-07T12:58:12.921,2024-03-07T12:58:12.921
7608,Eo-10560,2551,8,,,2024-03-08T08:55:12.599,,9434908205499851697183,2024-03-08T08:55:12.599,2024-03-08T08:55:12.599
7613,Eo-10567,2044,8,,,2024-03-08T11:40:37.903,,,2024-03-08T11:40:37.903,2024-03-08T11:40:37.903
7616,EO-10562,2541,8,,,2024-03-08T12:22:36.728,,,2024-03-08T12:22:36.728,2024-03-08T12:22:36.728
7650,EO-10578,2552,8,,,2024-03-12T10:26:00.283,,,2024-03-12T10:26:00.283,2024-03-12T10:26:00.283
7651,EO-10585,2553,8,,,2024-03-12T11:14:47.968,,,2024-03-12T11:14:47.968,2024-03-12T11:14:47.968
7652,EO-10565,1954,8,,,2024-03-12T11:32:17.661,,,2024-03-12T11:32:17.661,2024-03-12T11:32:17.661
7653,EO-10582,2213,8,,,2024-03-12T11:33:38.998,,,2024-03-12T11:33:38.998,2024-03-12T11:33:38.998
7654,RMA 20729,1450,10,,,2024-03-12T13:50:05.272,,Power Faults,2024-03-12T13:50:05.272,2024-03-12T13:50:05.272
7655,EO-10576,2295,8,,,2024-03-13T09:32:24.997,,,2024-03-13T09:32:24.997,2024-03-13T09:32:24.997
7657,EO-10577,2554,8,,,2024-03-13T10:04:32.128,,,2024-03-13T10:04:32.128,2024-03-13T10:04:32.128
7681,TRK-775459751397,2555,8,,,2024-03-13T15:52:44.785,,,2024-03-13T15:52:44.785,2024-03-13T15:52:44.785
7683,EO-10569,2556,10,,,2024-03-14T11:49:53.070,,,2024-03-14T11:49:53.070,2024-03-14T11:49:53.070
7692,CSR5380638059,1433,8,,,2024-03-14T14:52:39.223,,,2024-03-14T14:52:39.223,2024-03-14T14:52:39.223
7693,EO-10579,1362,8,,,2024-03-15T10:09:20.210,,,2024-03-15T10:09:20.210,2024-03-15T10:09:20.210
7699,EO-10581,2552,10,,,2024-03-15T12:55:12.977,,,2024-03-15T12:55:12.977,2024-03-15T12:55:12.977
7700,Eo-10573,2557,8,,,2024-03-15T14:52:52.983,,,2024-03-15T14:52:52.983,2024-03-15T14:52:52.983
7702,EO-10593,2063,10,,,2024-03-15T16:46:51.746,,NO - Gbics,2024-03-15T16:46:51.746,2024-03-15T16:46:51.746
7703,EO-10555,2558,8,,,2024-03-15T18:24:23.212,,,2024-03-15T18:24:23.212,2024-03-15T18:24:23.212
7704,EO-10583,1512,8,,,2024-03-15T18:42:21.584,,,2024-03-15T18:42:21.584,2024-03-15T18:42:21.584
7705,EO-10580,2559,8,,,2024-03-15T19:02:50.887,,,2024-03-15T19:02:50.887,2024-03-15T19:02:50.887
7717,EO-10595,1481,8,,,2024-03-18T10:36:10.560,,,2024-03-18T10:36:10.560,2024-03-18T10:36:10.560
7718,EO-10584,2044,8,,,2024-03-18T10:36:34.128,,,2024-03-18T10:36:34.128,2024-03-18T10:36:34.128
7719,Eo-10588,2560,8,,,2024-03-18T13:29:46.645,,,2024-03-18T13:29:46.645,2024-03-18T13:29:46.645
7720,EO-10594,61,10,,,2024-03-18T15:40:13.598,,,2024-03-18T15:40:13.598,2024-03-18T15:40:13.598
7736,EO-10589,1399,10,,,2024-03-19T14:09:30.107,,,2024-03-19T14:09:30.107,2024-03-19T14:09:30.107
7751,EO-10598,2563,8,,,2024-03-19T17:34:08.709,,,2024-03-19T17:34:08.709,2024-03-19T17:34:08.709
7752,RMA-20520,2564,8,,,2024-03-20T08:52:10.117,,Return,2024-03-20T08:52:10.117,2024-03-20T08:52:10.117
7753,RMA 21-11108-38376,2565,10,,,2024-03-20T12:53:32.870,,Rand Tech EO-10034,2024-03-20T12:53:32.870,2024-03-20T12:53:32.870
7760,EO-10603,2566,10,,,2024-03-21T14:08:10.107,,,2024-03-21T14:08:10.107,2024-03-21T14:08:10.107
7761,EO-10550,2295,10,,,2024-03-21T16:08:53.417,,,2024-03-21T16:08:53.417,2024-03-21T16:08:53.417
7762,EO-10590,2567,8,,,2024-03-22T09:48:33.106,,,2024-03-22T09:48:33.106,2024-03-22T09:48:33.106
7773,EO-10606,2568,8,,,2024-03-22T12:12:10.225,,,2024-03-22T12:12:10.225,2024-03-22T12:12:10.225
7774,EO-10604,2568,8,,,2024-03-22T12:12:15.577,,,2024-03-22T12:12:15.577,2024-03-22T12:12:15.577
7775,EO-10600,1952,8,,,2024-03-25T10:05:27.402,,,2024-03-25T10:05:27.402,2024-03-25T10:05:27.402
7776,EO-10596,2569,8,,,2024-03-25T11:19:29.621,,,2024-03-25T11:19:29.621,2024-03-25T11:19:29.621
7779,Eo-10607,1617,8,,,2024-03-25T16:54:28.406,,,2024-03-25T16:54:28.406,2024-03-25T16:54:28.406
7780,Eo-10610,1617,8,,,2024-03-25T16:54:37.230,,,2024-03-25T16:54:37.230,2024-03-25T16:54:37.230
7781,EO-10587,2025,8,,,2024-03-26T10:35:22.971,,,2024-03-26T10:35:22.971,2024-03-26T10:35:22.971
7782,EO-10460,2570,10,,,2024-03-26T13:01:18.675,,DEF SYS BOARD MEM INIT ERROR,2024-03-26T13:01:18.675,2024-03-26T13:01:18.675
7790,EO-10599,2571,10,,,2024-03-27T13:12:11.668,,,2024-03-27T13:12:11.668,2024-03-27T13:12:11.668
7823,EO-10421,1388,8,,,2024-03-28T17:46:04.884,,,2024-03-28T17:46:04.884,2024-03-28T17:46:04.884
7828,EO-10629,2572,8,,,2024-03-29T11:02:36.838,,,2024-03-29T11:02:36.838,2024-03-29T11:02:36.838
7829,EO-10612,2573,8,,,2024-03-29T11:22:05.698,,,2024-03-29T11:22:05.698,2024-03-29T11:22:05.698
7830,EO-10623,2573,8,,,2024-03-29T11:35:54.906,,,2024-03-29T11:35:54.906,2024-03-29T11:35:54.906
7832,EO-10621,459,8,,,2024-03-29T13:44:45.818,,,2024-03-29T13:44:45.818,2024-03-29T13:44:45.818
7833,EO-10615 / EO-10614,2574,8,,,2024-04-01T10:50:20.098,,1Z4AT0874220220067,2024-04-01T10:50:20.098,2024-04-01T10:50:20.098
7834,EO-10627,2575,8,,,2024-04-01T14:07:18.662,,,2024-04-01T14:07:18.662,2024-04-01T14:07:18.662
7835,EO-10626,2576,8,,,2024-04-01T14:09:37.177,,,2024-04-01T14:09:37.177,2024-04-01T14:09:37.177
7836,EO-10624,2577,8,,,2024-04-02T10:22:02.306,,,2024-04-02T10:22:02.306,2024-04-02T10:22:02.306
7837,EO-10618,1979,8,,,2024-04-02T10:22:30.579,,,2024-04-02T10:22:30.579,2024-04-02T10:22:30.579
7838,EO-10613,2578,8,,,2024-04-02T10:23:13.996,,,2024-04-02T10:23:13.996,2024-04-02T10:23:13.996
7847,EO-10625,2172,8,,,2024-04-02T13:15:36.029,,,2024-04-02T13:15:36.029,2024-04-02T13:15:36.029
7849,EO-10619,2579,8,,,2024-04-02T13:39:20.075,,,2024-04-02T13:39:20.075,2024-04-02T13:39:20.075
7850,EO-10637,2580,8,,,2024-04-02T14:55:12.757,,,2024-04-02T14:55:12.757,2024-04-02T14:55:12.757
7851,EO-10611,2581,8,,,2024-04-02T16:03:52.059,,,2024-04-02T16:03:52.059,2024-04-02T16:03:52.059
7863,EO-10622,2239,10,,,2024-04-02T16:12:19.019,,Not in Original Box,2024-04-02T16:12:19.019,2024-04-02T16:12:19.019
7873,Eo-10611,2581,8,,,2024-04-02T16:27:03.821,,,2024-04-02T16:27:03.821,2024-04-02T16:27:03.821
7874,EO-10608,2239,8,,,2024-04-03T10:18:48.556,,Defective ,2024-04-03T10:18:48.556,2024-04-03T10:18:48.556
7876,EO-10620,2582,8,,,2024-04-03T11:41:59.654,,,2024-04-03T11:41:59.654,2024-04-03T11:41:59.654
7878,EO-10630,2584,8,,,2024-04-03T14:38:18.247,,,2024-04-03T14:38:18.247,2024-04-03T14:38:18.247
7880,EO-10628,1974,8,,,2024-04-03T14:43:40.256,,,2024-04-03T14:43:40.256,2024-04-03T14:43:40.256
7882,EO-10591,1974,8,,,2024-04-03T14:43:55.271,,,2024-04-03T14:43:55.271,2024-04-03T14:43:55.271
7884,EO_10617,2585,8,,,2024-04-03T15:39:20.754,,,2024-04-03T15:39:20.754,2024-04-03T15:39:20.754
7888,EO-10636,1362,8,,,2024-04-03T17:42:32.834,,,2024-04-03T17:42:32.834,2024-04-03T17:42:32.834
7889,EO-10633,1595,8,,,2024-04-04T09:59:03.872,,,2024-04-04T09:59:03.872,2024-04-04T09:59:03.872
7890,EO-10643,2586,8,,,2024-04-04T10:14:18.368,,,2024-04-04T10:14:18.368,2024-04-04T10:14:18.368
7891,EO-10642,61,8,,,2024-04-04T10:55:42.771,,,2024-04-04T10:55:42.771,2024-04-04T10:55:42.771
7892,EO-10646,1513,8,,,2024-04-04T11:01:38.685,,,2024-04-04T11:01:38.685,2024-04-04T11:01:38.685
7893,EO-10645,2587,8,,,2024-04-04T11:02:24.381,,,2024-04-04T11:02:24.381,2024-04-04T11:02:24.381
7894,EO-10635,2588,8,,,2024-04-04T12:10:25.226,,,2024-04-04T12:10:25.226,2024-04-04T12:10:25.226
7895,RMA-20863,176,8,,,2024-04-05T09:30:34.170,,Customer ordered wrong item,2024-04-05T09:30:34.170,2024-04-05T09:30:34.170
7896,EO-10640,1399,8,,,2024-04-05T13:44:22.962,,,2024-04-05T13:44:22.962,2024-04-05T13:44:22.962
7911,EO-10638,1450,10,,,2024-04-05T16:19:31.042,,,2024-04-05T16:19:31.042,2024-04-05T16:19:31.042
7914,EO-10639,2589,10,,,2024-04-08T18:20:02.365,,,2024-04-08T18:20:02.365,2024-04-08T18:20:02.365
7918,EO-10641,2590,8,,,2024-04-09T12:24:58.062,,,2024-04-09T12:24:58.062,2024-04-09T12:24:58.062
7919,EO-10632,1513,8,,,2024-04-09T13:12:59.646,,,2024-04-09T13:12:59.646,2024-04-09T13:12:59.646
7928,EO-10634,2591,10,,,2024-04-09T15:07:05.740,,,2024-04-09T15:07:05.740,2024-04-09T15:07:05.740
7929,EO-10649,61,8,,,2024-04-10T11:31:21.305,,,2024-04-10T11:31:21.305,2024-04-10T11:31:21.305
7930,EO-10616,2592,10,,,2024-04-10T14:37:36.349,,,2024-04-10T14:37:36.349,2024-04-10T14:37:36.349
7933,EO-10648,1450,10,,,2024-04-10T15:05:20.325,,Full-Height Bracket,2024-04-10T15:05:20.325,2024-04-10T15:05:20.325
7934,EO-10647,2137,8,,,2024-04-11T10:55:50.706,,,2024-04-11T10:55:50.706,2024-04-11T10:55:50.706
7935,EO-10557,1388,8,,,2024-04-11T11:23:14.827,,,2024-04-11T11:23:14.827,2024-04-11T11:23:14.827
7941,EO-10644,1974,8,,,2024-04-12T12:24:06.571,,,2024-04-12T12:24:06.571,2024-04-12T12:24:06.571
7942,EO-10650,1513,8,,,2024-04-15T14:46:50.628,,,2024-04-15T14:46:50.628,2024-04-15T14:46:50.628
7943,EO-10655,1362,8,,,2024-04-16T11:01:30.990,,,2024-04-16T11:01:30.990,2024-04-16T11:01:30.990
7944,EO-10653,2575,8,,,2024-04-16T11:11:50.729,,,2024-04-16T11:11:50.729,2024-04-16T11:11:50.729
7945,EO-10651,2593,10,,,2024-04-16T12:08:24.151,,,2024-04-16T12:08:24.151,2024-04-16T12:08:24.151
7946,EO-10654,1362,8,,,2024-04-17T10:55:06.288,,,2024-04-17T10:55:06.288,2024-04-17T10:55:06.288
7974,EO-10657,2594,8,,,2024-04-17T12:00:03.950,,,2024-04-17T12:00:03.950,2024-04-17T12:00:03.950
7975,EO-10670,1974,8,,,2024-04-17T12:00:33.534,,,2024-04-17T12:00:33.534,2024-04-17T12:00:33.534
7976,EO-10658,2595,10,,,2024-04-17T15:33:09.018,,,2024-04-17T15:33:09.018,2024-04-17T15:33:09.018
7977,EO-10666,61,10,,,2024-04-18T13:33:40.408,,,2024-04-18T13:33:40.408,2024-04-18T13:33:40.408
7978,EO-10665,2596,10,,,2024-04-18T13:39:21.193,,,2024-04-18T13:39:21.193,2024-04-18T13:39:21.193
7979,EO-10664,538,10,,,2024-04-18T14:57:02.492,,DMG Componnet | Full Height | NO SFP,2024-04-18T14:57:02.492,2024-04-18T14:57:02.492
7983,EO-10663,1362,10,,,2024-04-18T16:58:19.482,,,2024-04-18T16:58:19.482,2024-04-18T16:58:19.482
7984,EO-10662,1362,10,,,2024-04-18T17:01:16.779,,,2024-04-18T17:01:16.779,2024-04-18T17:01:16.779
7986,EO-10575,1388,8,,,2024-04-19T10:49:43.389,,,2024-04-19T10:49:43.389,2024-04-19T10:49:43.389
7987,EO-10661,2412,8,,,2024-04-22T10:50:35.011,,,2024-04-22T10:50:35.011,2024-04-22T10:50:35.011
7993,EO-10674,2597,10,,,2024-04-22T17:42:40.428,,,2024-04-22T17:42:40.428,2024-04-22T17:42:40.428
7994,EO-10673,2392,8,,,2024-04-22T17:42:42.356,,,2024-04-22T17:42:42.356,2024-04-22T17:42:42.356
7995,EO-10672,2598,8,,,2024-04-22T17:46:04.164,,,2024-04-22T17:46:04.164,2024-04-22T17:46:04.164
7996,EO-10668,2598,8,,,2024-04-22T17:46:29.052,,,2024-04-22T17:46:29.052,2024-04-22T17:46:29.052
7997,EO-10676,2599,8,,,2024-04-23T09:25:14.603,,,2024-04-23T09:25:14.603,2024-04-23T09:25:14.603
7998,EO-10682,2600,8,,,2024-04-23T10:14:05.126,,,2024-04-23T10:14:05.126,2024-04-23T10:14:05.126
7999,EO-10652,2601,10,,,2024-04-23T11:25:11.750,,,2024-04-23T11:25:11.750,2024-04-23T11:25:11.750
8000,EO-10678,2323,8,,,2024-04-23T13:44:30.134,,NO SFPs,2024-04-23T13:44:30.134,2024-04-23T13:44:30.134
8001,EO-10680,1362,10,,,2024-04-23T17:47:27.145,,,2024-04-23T17:47:27.145,2024-04-23T17:47:27.145
8002,EO-10684,2602,8,,,2024-04-24T10:03:33.735,,,2024-04-24T10:03:33.735,2024-04-24T10:03:33.735
8003,EO-10592,2578,8,,,2024-04-24T10:15:31.733,,,2024-04-24T10:15:31.733,2024-04-24T10:15:31.733
8004,EO-10686,2603,8,,,2024-04-24T10:29:02.900,,,2024-04-24T10:29:02.900,2024-04-24T10:29:02.900
8005,Eo-10667,2313,8,,,2024-04-24T10:33:07.963,,,2024-04-24T10:33:07.963,2024-04-24T10:33:07.963
8006,Eo-10602,2313,8,,,2024-04-24T10:33:23.403,,,2024-04-24T10:33:23.403,2024-04-24T10:33:23.403
8007,TRK-9434909105465024991127,2604,8,,,2024-04-24T11:10:09.582,,,2024-04-24T11:10:09.582,2024-04-24T11:10:09.582
8009,EO-10687,2605,10,,,2024-04-24T15:15:30.530,,,2024-04-24T15:15:30.530,2024-04-24T15:15:30.530
8011,Eo-10677,2606,8,,,2024-04-25T09:05:02.732,,,2024-04-25T09:05:02.732,2024-04-25T09:05:02.732
8012,Eo-10659,2607,8,,,2024-04-25T10:12:45.885,,,2024-04-25T10:12:45.885,2024-04-25T10:12:45.885
8013,EO-10656,2608,8,,,2024-04-25T10:17:06.605,,,2024-04-25T10:17:06.605,2024-04-25T10:17:06.605
8015,RMA 21017,1954,10,,,2024-04-29T12:55:45.257,,Failed Short Background Test,2024-04-29T12:55:45.257,2024-04-29T12:55:45.257
8016,RMA 21008,92,10,,,2024-04-29T12:56:22.138,,Wrong Item Ordered,2024-04-29T12:56:22.138,2024-04-29T12:56:22.138
8018,EO-10691,2504,10,,,2024-04-29T13:45:39.713,,,2024-04-29T13:45:39.713,2024-04-29T13:45:39.713
8021,RMA-21001,2610,8,,,2024-04-30T09:37:43.740,,,2024-04-30T09:37:43.740,2024-04-30T09:37:43.740
8022,EO-10688,2611,8,,,2024-04-30T10:05:42.877,,,2024-04-30T10:05:42.877,2024-04-30T10:05:42.877
8023,EO-10683,2305,10,,,2024-04-30T13:45:20.211,,,2024-04-30T13:45:20.211,2024-04-30T13:45:20.211
8040,TRk9410809105464077618152,2613,8,,,2024-05-01T15:46:45.901,,,2024-05-01T15:46:45.901,2024-05-01T15:46:45.901
8041,EO-100679,2614,10,,,2024-05-01T17:45:10.718,,,2024-05-01T17:45:10.718,2024-05-01T17:45:10.718
8042,Eo-10694,1362,8,,,2024-05-02T10:48:30.832,,,2024-05-02T10:48:30.832,2024-05-02T10:48:30.832
8043,Eo-10690,1362,8,,,2024-05-02T10:58:33.883,,,2024-05-02T10:58:33.883,2024-05-02T10:58:33.883
8044,EO-10690,1362,10,,,2024-05-02T13:16:55.367,,in P19767-B21 DL360 G10,2024-05-02T13:16:55.367,2024-05-02T13:16:55.367
8045,EO-10689,2149,8,,,2024-05-03T10:15:21.171,,,2024-05-03T10:15:21.171,2024-05-03T10:15:21.171
8052,EO-10693,2172,8,,,2024-05-03T16:41:23.091,,,2024-05-03T16:41:23.091,2024-05-03T16:41:23.091
8053,EO-10695,2126,8,,,2024-05-06T09:49:22.526,,,2024-05-06T09:49:22.526,2024-05-06T09:49:22.526
8054,EO-10685,2102,8,,,2024-05-06T13:11:49.479,,,2024-05-06T13:11:49.479,2024-05-06T13:11:49.479
8065,EO-10703,2313,8,,,2024-05-06T13:42:46.432,,,2024-05-06T13:42:46.432,2024-05-06T13:42:46.432
8066,EO-10704,2615,8,,,2024-05-06T13:44:58.416,,,2024-05-06T13:44:58.416,2024-05-06T13:44:58.416
8071,EO-10697,2616,8,,,2024-05-07T09:47:02.587,,,2024-05-07T09:47:02.587,2024-05-07T09:47:02.587
8072,EO-10700,2616,8,,,2024-05-07T09:47:16.939,,,2024-05-07T09:47:16.939,2024-05-07T09:47:16.939
8073,EO-10702,2617,8,,,2024-05-07T10:24:33.751,,,2024-05-07T10:24:33.751,2024-05-07T10:24:33.751
8074,EO-10701,2245,8,,,2024-05-07T10:55:10.598,,,2024-05-07T10:55:10.598,2024-05-07T10:55:10.598
8075,Eo-10709,2618,8,,,2024-05-07T11:38:04.994,,,2024-05-07T11:38:04.994,2024-05-07T11:38:04.994
8076,EO-10707,2619,8,,,2024-05-07T11:54:45.894,,,2024-05-07T11:54:45.894,2024-05-07T11:54:45.894
8077,EO-10675,2392,10,,,2024-05-07T11:56:40.385,,,2024-05-07T11:56:40.385,2024-05-07T11:56:40.385
8093,EO-10692,1974,10,,,2024-05-07T13:39:16.931,,HAS - SFPs,2024-05-07T13:39:16.931,2024-05-07T13:39:16.931
8094,EO-10698,2616,8,,,2024-05-08T09:58:48.288,,,2024-05-08T09:58:48.288,2024-05-08T09:58:48.288
8095,EO-10699,2616,8,,,2024-05-08T09:59:00.720,,,2024-05-08T09:59:00.720,2024-05-08T09:59:00.720
8096,EO-10696,2616,8,,,2024-05-08T09:59:13.776,,,2024-05-08T09:59:13.776,2024-05-08T09:59:13.776
8097,EO-10706,2620,8,,,2024-05-08T15:36:34.675,,,2024-05-08T15:36:34.675,2024-05-08T15:36:34.675
8098,EO-10710,2313,8,,,2024-05-08T16:43:24.359,,,2024-05-08T16:43:24.359,2024-05-08T16:43:24.359
8100,EO-10714,2622,8,,,2024-05-09T13:10:43.623,,,2024-05-09T13:10:43.623,2024-05-09T13:10:43.623
8101,EO-10712,2623,8,,,2024-05-09T13:11:02.399,,,2024-05-09T13:11:02.399,2024-05-09T13:11:02.399
8102,EO-10705,2624,8,,,2024-05-09T13:11:23.775,,,2024-05-09T13:11:23.775,2024-05-09T13:11:23.775
8103,TRK-9434609105464054672395,2609,8,,,2024-05-10T11:24:31.979,,,2024-05-10T11:24:31.979,2024-05-10T11:24:31.979
8110,EO-10669,1513,8,,,2024-05-10T16:09:46.689,,,2024-05-10T16:09:46.689,2024-05-10T16:09:46.689
8111,TRK-9400111206204339636686,1787,8,,,2024-05-10T16:19:36.775,,,2024-05-10T16:19:36.775,2024-05-10T16:19:36.775
8112,Ebay Reutrn 03-11317-78706,2625,8,,,2024-05-13T10:01:01.330,,,2024-05-13T10:01:01.330,2024-05-13T10:01:01.330
8113,Ebay Return 03-11317-78706,2625,8,,,2024-05-13T10:01:51.051,,,2024-05-13T10:01:51.051,2024-05-13T10:01:51.051
